loan_id,member_id,home_ownership, annual_inc ,loan_status, loan_amnt ,term,int_rate,cibil_score,inq_last_6mths,age,emp_length,marital,job
471212,594863,OWN," $210,000 ",Fully Paid," $22,000 ", 36 months,11.83%,759,1,22,2,married,fixed
471262,594963,OWN," $190,000 ",Fully Paid," $23,000 ", 36 months,11.83%,794,1,26,3,single,fixed
471313,594948,MORTGAGE," $112,123 ",Fully Paid," $12,800 ", 36 months,8.94%,779,1,22,1,married,fixed
471342,595051,RENT," $70,000 ",Fully Paid," $20,000 ", 36 months,13.85%,699,2,29,1,married,others
471358,595082,RENT," $130,000 ",Fully Paid," $9,000 ", 36 months,7.05%,794,0,27,2,married,fixed
471360,595085,RENT," $74,500 ",Fully Paid," $11,500 ", 36 months,7.05%,724,1,20,1,married,freelance
471362,595087,MORTGAGE," $60,000 ",Fully Paid," $2,450 ", 36 months,11.48%,704,1,26,6,married,fixed
471366,595091,MORTGAGE," $44,000 ",Fully Paid," $10,000 ", 36 months,12.87%,694,0,26,1,married,fixed
471369,595095,RENT," $97,000 ",Fully Paid," $21,000 ", 36 months,13.22%,714,2,29,11,married,fixed
471391,595223,MORTGAGE," $294,000 ",Fully Paid," $12,000 ", 36 months,8.94%,799,0,24,11,married,fixed
471412,595113,OWN," $170,000 ",Fully Paid," $21,000 ", 36 months,14.26%,709,0,25,6,married,freelance
471462,595163,OWN," $150,000 ",Fully Paid," $24,000 ", 36 months,11.83%,814,0,29,7,married,fixed
471512,595264,OWN," $95,000 ",Fully Paid," $1,000 ", 36 months,8.94%,769,0,25,NA,married,fixed
471517,595301,MORTGAGE," $260,000 ",Fully Paid," $18,000 ", 36 months,8.94%,784,0,23,5,married,fixed
471526,595317,RENT," $18,000 ",Charged Off," $4,000 ", 36 months,12.87%,739,1,23,5,married,fixed
471543,595343,MORTGAGE," $241,875 ",Fully Paid," $16,000 ", 36 months,7.05%,804,0,23,4,married,fixed
471556,595361,MORTGAGE," $105,000 ",Fully Paid," $20,000 ", 36 months,11.48%,749,1,22,2,married,fixed
471567,595379,OWN," $52,000 ",Fully Paid," $10,000 ", 36 months,11.14%,734,3,36,2,married,fixed
471580,595401,OWN," $184,000 ",Fully Paid," $2,500 ", 36 months,11.83%,694,0,25,11,single,fixed
471601,595549,RENT," $60,000 ",Fully Paid," $6,000 ", 36 months,11.48%,714,0,23,2,married,freelance
471603,589179,RENT," $80,000 ",Fully Paid," $13,750 ", 36 months,16.70%,684,0,23,12,married,fixed
471606,595553,OWN," $40,000 ",Fully Paid," $9,000 ", 36 months,8.94%,769,1,30,17,married,fixed
471662,595463,OWN," $140,000 ",Fully Paid," $24,000 ", 36 months,12.18%,759,1,24,9,married,freelance
471712,595563,OWN," $130,000 ",Fully Paid," $21,000 ", 36 months,11.48%,794,1,29,2,married,freelance
471762,595613,OWN," $120,000 ",Fully Paid," $21,000 ", 36 months,14.26%,709,0,24,15,married,freelance
471831,595710,RENT," $57,000 ",Fully Paid," $10,000 ", 36 months,11.14%,724,0,28,11,single,fixed
471847,595786,OWN," $30,000 ",Fully Paid," $2,500 ", 36 months,12.53%,684,3,23,0,married,freelance
471850,595791,RENT," $40,000 ",Charged Off," $2,500 ", 36 months,13.57%,674,2,32,5,single,partime
471862,595713,OWN," $130,000 ",Fully Paid," $24,000 ", 36 months,11.83%,814,0,22,20,married,partime
471912,595813,OWN," $140,000 ",Fully Paid," $21,500 ", 36 months,11.83%,759,1,23,5,married,fixed
471913,595814,OWN," $130,000 ",Fully Paid," $22,800 ", 36 months,11.83%,794,1,25,13,single,fixed
472016,595922,OWN," $135,000 ",Fully Paid," $17,500 ", 36 months,11.83%,739,1,34,6,single,freelance
472062,595963,OWN," $120,000 ",Fully Paid," $23,600 ", 36 months,14.96%,709,0,29,2,married,others
472112,596013,OWN," $150,000 ",Fully Paid," $24,500 ", 36 months,11.83%,814,0,42,6,single,freelance
472163,596114,MORTGAGE," $33,600 ",Fully Paid," $15,250 ", 36 months,12.53%,714,1,24,5,married,fixed
472168,596123,MORTGAGE," $67,222 ",Fully Paid," $10,000 ", 36 months,11.14%,759,5,25,NA,married,fixed
472179,596142,OWN," $45,000 ",Fully Paid," $15,000 ", 36 months,9.88%,799,2,35,0,married,fixed
472180,596143,OWN," $200,000 ",Fully Paid," $16,000 ", 36 months,7.05%,739,0,27,5,married,fixed
472197,596175,MORTGAGE," $65,000 ",Fully Paid," $10,000 ", 36 months,12.53%,709,1,32,5,married,fixed
472212,596213,OWN," $150,000 ",Fully Paid," $21,000 ", 36 months,11.83%,759,1,40,2,married,fixed
472213,596214,OWN," $140,000 ",Fully Paid," $20,800 ", 36 months,11.48%,794,1,30,4,married,freelance
472214,596215,OWN," $130,000 ",Fully Paid," $22,600 ", 36 months,14.96%,709,0,29,24,married,fixed
472215,596216,OWN," $160,000 ",Fully Paid," $24,000 ", 36 months,11.83%,814,0,30,2,married,freelance
472303,596319,RENT," $90,000 ",Fully Paid," $7,000 ", 36 months,12.87%,689,1,26,3,married,fixed
472309,596325,RENT," $47,500 ",Fully Paid," $11,000 ", 36 months,15.33%,669,1,28,13,single,fixed
472332,596364,RENT," $51,200 ",Charged Off," $5,000 ", 36 months,16.00%,689,0,28,1,married,fixed
472349,596394,RENT," $45,000 ",Fully Paid," $20,000 ", 36 months,10.25%,749,0,38,16,single,fixed
472358,596421,OWN," $21,600 ",Fully Paid," $4,400 ", 36 months,12.53%,689,2,24,2,married,freelance
472362,596463,OWN," $145,000 ",Fully Paid," $20,800 ", 36 months,11.83%,759,1,23,23,married,freelance
472363,596464,OWN," $138,000 ",Fully Paid," $21,600 ", 36 months,11.48%,794,1,22,2,married,others
472364,596465,OWN," $124,000 ",Fully Paid," $23,500 ", 36 months,14.96%,709,0,24,7,married,others
472365,596466,OWN," $140,000 ",Fully Paid," $24,100 ", 36 months,11.83%,814,0,26,8,married,partime
472421,596444,RENT," $72,000 ",Fully Paid," $3,000 ", 36 months,11.83%,729,0,25,0,married,fixed
472428,596456,RENT," $42,000 ",Fully Paid," $13,750 ", 36 months,11.36%,714,0,23,0,married,fixed
472433,596515,RENT," $55,600 ",Fully Paid," $11,500 ", 36 months,13.22%,689,3,27,3,single,fixed
472454,596560,MORTGAGE," $156,000 ",Fully Paid," $10,000 ", 36 months,13.22%,689,1,30,2,single,fixed
472483,596610,RENT," $54,000 ",Charged Off," $19,000 ", 36 months,7.05%,754,0,33,14,single,fixed
472505,596653,RENT," $73,000 ",Fully Paid," $8,000 ", 36 months,7.40%,699,0,29,9,married,fixed
472516,596668,MORTGAGE," $130,000 ",Fully Paid," $25,000 ", 36 months,11.83%,774,1,23,5,single,fixed
472523,596692,RENT," $30,000 ",Charged Off," $7,000 ", 36 months,12.18%,704,1,24,3,married,fixed
472531,596720,MORTGAGE," $80,000 ",Fully Paid," $12,000 ", 36 months,11.14%,759,3,24,7,married,fixed
472537,596728,MORTGAGE," $71,500 ",Fully Paid," $9,250 ", 36 months,12.53%,694,1,21,1,married,fixed
472551,596744,RENT," $44,400 ",Fully Paid," $12,800 ", 36 months,12.73%,714,0,28,3,married,fixed
472554,596748,RENT," $35,000 ",Fully Paid," $10,000 ", 36 months,14.61%,674,1,22,10,married,freelance
472555,596749,RENT," $80,000 ",Fully Paid," $16,000 ", 36 months,14.96%,679,1,27,14,married,fixed
472572,596769,RENT," $30,000 ",Fully Paid," $10,000 ", 36 months,11.48%,724,2,24,4,married,fixed
472601,596810,OWN," $75,000 ",Fully Paid," $25,000 ", 36 months,10.99%,739,1,25,0,married,fixed
472631,596854,RENT," $18,000 ",Fully Paid," $1,500 ", 36 months,12.87%,689,0,25,6,married,others
472634,596856,RENT," $12,720 ",Charged Off," $7,500 ", 36 months,7.05%,734,3,25,15,single,partime
472636,596860,MORTGAGE," $75,000 ",Fully Paid," $8,000 ", 36 months,7.05%,809,1,35,7,married,freelance
472637,596861,MORTGAGE," $54,000 ",Fully Paid," $8,700 ", 36 months,7.05%,789,0,24,6,married,freelance
472645,596876,MORTGAGE," $55,000 ",Fully Paid," $15,000 ", 36 months,12.87%,714,0,33,3,married,fixed
472668,596912,MORTGAGE," $65,000 ",Fully Paid," $24,000 ", 36 months,17.74%,709,2,31,10,married,fixed
472717,596919,RENT," $60,000 ",Fully Paid," $8,000 ", 36 months,11.14%,734,2,29,2,single,fixed
472722,596925,MORTGAGE," $65,137 ",Fully Paid," $6,250 ", 36 months,12.87%,689,1,31,3,separated,partime
472730,596935,OWN," $51,000 ",Fully Paid," $10,000 ", 36 months,15.31%,689,2,25,1,married,fixed
472744,596953,MORTGAGE," $107,000 ",Fully Paid," $1,000 ", 36 months,7.40%,774,1,26,1,married,freelance
472753,596965,RENT," $55,000 ",Fully Paid," $5,000 ", 36 months,12.18%,739,0,26,29,married,fixed
472760,596975,RENT," $7,200 ",Fully Paid," $1,000 ", 36 months,11.14%,724,2,27,16,married,fixed
472781,597006,MORTGAGE," $60,000 ",Fully Paid," $13,250 ", 36 months,11.83%,714,1,32,12,married,fixed
472788,597012,RENT," $40,000 ",Fully Paid," $15,000 ", 36 months,16.35%,759,0,36,0,married,fixed
472791,597066,MORTGAGE," $45,000 ",Fully Paid," $18,000 ", 36 months,12.87%,709,0,32,11,married,others
472795,597079,MORTGAGE," $55,000 ",Fully Paid," $7,500 ", 36 months,14.84%,674,1,30,2,married,fixed
472802,597087,RENT," $38,000 ",Fully Paid," $1,500 ", 36 months,13.22%,714,1,27,4,married,fixed
472809,597097,RENT," $55,000 ",Fully Paid," $5,000 ", 36 months,15.31%,734,0,23,7,married,fixed
472811,597101,RENT," $72,000 ",Fully Paid," $10,000 ", 36 months,13.85%,684,0,26,7,married,freelance
472830,597129,RENT," $135,660 ",Fully Paid," $25,000 ", 36 months,12.53%,799,3,37,2,married,fixed
472837,597142,MORTGAGE," $86,000 ",Fully Paid," $10,000 ", 36 months,8.94%,759,0,27,7,married,fixed
472877,597268,MORTGAGE," $105,000 ",Fully Paid," $18,000 ", 36 months,8.94%,779,0,36,1,married,fixed
472894,597307,MORTGAGE," $100,000 ",Fully Paid," $17,400 ", 36 months,16.07%,669,2,24,26,married,fixed
472908,597329,MORTGAGE," $86,000 ",Fully Paid," $25,000 ", 36 months,11.83%,749,0,34,2,married,freelance
472921,597348,RENT," $66,500 ",Fully Paid," $16,000 ", 36 months,12.18%,739,3,22,3,married,fixed
472931,597361,OWN," $127,000 ",Fully Paid," $20,000 ", 36 months,17.39%,664,0,29,14,married,fixed
472938,597368,MORTGAGE," $18,000 ",Charged Off," $10,000 ", 36 months,12.18%,709,1,25,2,married,fixed
472986,597445,OWN," $95,000 ",Fully Paid," $14,000 ", 36 months,17.74%,664,1,45,7,married,fixed
472989,597451,RENT," $41,000 ",Charged Off," $4,000 ", 36 months,12.18%,699,3,27,0,married,freelance
473007,597470,RENT," $46,744 ",Fully Paid," $8,800 ", 36 months,14.96%,669,0,23,4,divorced,partime
473015,597488,RENT," $49,500 ",Fully Paid," $6,000 ", 36 months,16.07%,704,1,21,7,single,fixed
473022,597501,OWN," $307,000 ",Fully Paid," $11,000 ", 36 months,14.26%,694,0,35,0,married,fixed
473024,597508,MORTGAGE," $75,000 ",Fully Paid," $24,000 ", 36 months,11.83%,809,1,23,16,single,fixed
473028,597504,RENT," $28,000 ",Fully Paid," $9,500 ", 36 months,8.94%,759,2,38,1,married,freelance
473071,597567,OWN," $45,000 ",Fully Paid," $3,500 ", 36 months,11.14%,784,1,25,3,married,fixed
473083,597588,MORTGAGE," $37,500 ",Fully Paid," $5,600 ", 36 months,8.94%,749,4,22,4,married,fixed
473085,597595,OWN," $58,656 ",Fully Paid," $8,000 ", 36 months,11.14%,729,1,46,0,married,freelance
473133,597727,MORTGAGE," $160,000 ",Fully Paid," $25,000 ", 36 months,15.31%,699,1,30,6,married,freelance
473161,597774,MORTGAGE," $80,000 ",Fully Paid," $6,000 ", 36 months,7.40%,774,0,24,0,married,fixed
473163,597778,MORTGAGE," $125,000 ",Fully Paid," $15,000 ", 36 months,19.13%,689,1,21,4,married,freelance
473166,597781,OWN," $25,788 ",Charged Off," $3,500 ", 36 months,12.18%,709,0,32,4,married,fixed
473168,597783,MORTGAGE," $74,000 ",Fully Paid," $15,000 ", 36 months,16.00%,709,1,24,12,married,freelance
473179,597802,RENT," $55,000 ",Fully Paid," $10,200 ", 36 months,12.73%,699,3,25,21,married,fixed
473198,597880,MORTGAGE," $80,000 ",Fully Paid," $10,000 ", 36 months,7.74%,814,0,32,2,married,partime
473203,597891,RENT," $26,400 ",Fully Paid," $7,000 ", 36 months,7.40%,789,2,32,2,married,partime
473229,597939,OWN," $36,000 ",Fully Paid," $10,000 ", 36 months,7.74%,784,0,37,6,single,fixed
473236,597950,RENT," $61,500 ",Fully Paid," $8,000 ", 36 months,11.48%,719,0,23,1,married,fixed
473276,598017,MORTGAGE," $56,000 ",Fully Paid," $8,000 ", 36 months,8.59%,754,2,36,4,single,fixed
473333,598106,RENT," $636,000 ",Fully Paid," $17,500 ", 36 months,11.48%,744,3,25,4,single,freelance
473338,598116,RENT," $42,500 ",Fully Paid," $8,000 ", 36 months,13.57%,699,1,28,5,single,freelance
473342,598124,RENT," $26,568 ",Fully Paid," $4,000 ", 36 months,16.00%,709,1,26,11,married,freelance
473344,598126,MORTGAGE," $64,000 ",Fully Paid," $25,000 ", 36 months,11.83%,769,0,35,3,married,fixed
473367,598172,MORTGAGE," $40,000 ",Fully Paid," $1,750 ", 36 months,11.83%,709,1,26,4,single,fixed
473378,598227,RENT," $60,000 ",Fully Paid," $8,000 ", 36 months,11.14%,734,3,25,9,married,fixed
473381,598232,RENT," $46,000 ",Fully Paid," $9,000 ", 36 months,13.22%,684,0,25,2,married,partime
473383,598237,OWN," $100,000 ",Fully Paid," $25,000 ", 36 months,12.18%,749,0,24,12,married,fixed
473386,598243,RENT," $45,000 ",Fully Paid," $1,000 ", 36 months,7.40%,774,2,25,12,married,freelance
473390,598252,MORTGAGE," $130,000 ",Fully Paid," $24,250 ", 36 months,12.18%,744,0,25,1,married,freelance
473403,598275,RENT," $47,000 ",Charged Off," $6,400 ", 36 months,15.65%,664,0,31,2,married,freelance
473404,593603,RENT," $80,000 ",Fully Paid," $25,000 ", 36 months,12.87%,724,1,21,2,single,fixed
473413,598290,MORTGAGE," $110,000 ",Fully Paid," $6,000 ", 36 months,8.59%,744,2,24,8,married,partime
473442,598340,MORTGAGE," $90,000 ",Fully Paid," $15,000 ", 36 months,12.18%,724,0,24,15,separated,partime
473447,598347,RENT," $78,513 ",Fully Paid," $10,000 ", 36 months,8.94%,784,1,22,0,married,fixed
473462,598379,OWN," $100,000 ",Fully Paid," $1,000 ", 36 months,14.26%,744,2,36,6,married,freelance
473481,598410,MORTGAGE," $30,000 ",Fully Paid," $6,000 ", 36 months,15.31%,669,3,31,0,married,fixed
473486,598415,MORTGAGE," $127,000 ",Fully Paid," $24,000 ", 36 months,17.39%,674,0,32,2,married,partime
473488,598418,RENT," $35,000 ",Fully Paid," $10,000 ", 36 months,12.53%,704,0,23,23,married,partime
473497,598446,RENT," $40,000 ",Fully Paid," $6,000 ", 36 months,8.94%,729,0,24,24,married,fixed
473521,598510,RENT," $90,000 ",Fully Paid," $10,000 ", 36 months,8.94%,744,0,24,17,married,fixed
473528,598519,RENT," $14,400 ",Charged Off," $3,000 ", 36 months,11.83%,739,1,22,1,separated,fixed
473535,598544,RENT," $55,840 ",Fully Paid," $6,000 ", 36 months,10.25%,714,3,24,6,married,freelance
473569,598635,RENT," $41,000 ",Fully Paid," $8,400 ", 36 months,8.94%,739,0,25,3,married,fixed
473578,598655,RENT," $106,000 ",Fully Paid," $20,000 ", 36 months,13.22%,709,1,26,20,married,fixed
473580,598657,MORTGAGE," $130,000 ",Fully Paid," $15,000 ", 36 months,14.26%,704,0,28,7,married,fixed
473626,598738,RENT," $68,000 ",Fully Paid," $10,000 ", 36 months,11.83%,719,3,24,6,married,fixed
473637,598458,RENT," $94,000 ",Fully Paid," $10,600 ", 36 months,12.18%,739,1,31,1,married,fixed
473653,598779,OWN," $24,000 ",Fully Paid," $2,500 ", 36 months,11.83%,694,0,24,6,married,fixed
473657,598792,RENT," $36,000 ",Fully Paid," $7,500 ", 36 months,11.36%,699,1,22,4,married,fixed
473661,598797,RENT," $45,000 ",Charged Off," $13,000 ", 36 months,11.48%,734,1,24,4,married,partime
473665,598805,MORTGAGE," $86,670 ",Fully Paid," $20,000 ", 36 months,12.53%,719,0,23,5,married,fixed
473684,598842,RENT," $42,600 ",Fully Paid," $9,000 ", 36 months,14.96%,689,0,23,2,married,freelance
473686,598844,RENT," $108,000 ",Fully Paid," $20,000 ", 36 months,13.92%,744,0,25,7,married,freelance
473701,598884,MORTGAGE," $70,000 ",Fully Paid," $4,625 ", 36 months,10.62%,709,0,24,6,single,fixed
473709,256568,MORTGAGE," $84,000 ",Fully Paid," $8,500 ", 36 months,11.83%,729,1,38,3,married,fixed
473710,598898,RENT," $72,000 ",Fully Paid," $7,400 ", 36 months,15.65%,664,0,27,2,married,fixed
473722,598917,OWN," $93,000 ",Fully Paid," $10,000 ", 36 months,10.25%,719,3,28,9,married,freelance
473725,598927,RENT," $65,000 ",Fully Paid," $6,000 ", 36 months,11.14%,784,0,23,3,married,fixed
473726,598928,OWN," $54,000 ",Fully Paid," $8,000 ", 36 months,11.83%,714,2,24,6,married,fixed
473745,598970,RENT," $90,000 ",Charged Off," $3,500 ", 36 months,11.83%,719,0,30,3,single,fixed
473762,599018,RENT," $62,000 ",Fully Paid," $4,800 ", 36 months,16.70%,679,3,69,6,single,fixed
473781,599052,RENT," $18,000 ",Fully Paid," $6,500 ", 36 months,7.74%,789,0,26,2,married,fixed
473807,599104,OWN," $12,000 ",Fully Paid," $4,500 ", 36 months,11.14%,774,1,34,7,single,freelance
473814,599115,MORTGAGE," $64,000 ",Fully Paid," $24,000 ", 36 months,10.25%,784,0,25,0,married,fixed
473818,599120,MORTGAGE," $54,000 ",Fully Paid," $10,000 ", 36 months,8.59%,754,0,27,0,married,partime
473822,599129,MORTGAGE," $51,000 ",Fully Paid," $14,500 ", 36 months,8.94%,779,0,26,13,married,freelance
473825,599134,MORTGAGE," $119,000 ",Fully Paid," $6,000 ", 36 months,8.59%,744,1,22,4,married,freelance
473831,599144,RENT," $40,000 ",Fully Paid," $4,500 ", 36 months,7.74%,749,1,26,23,married,freelance
473841,599161,MORTGAGE," $87,000 ",Fully Paid," $9,000 ", 36 months,16.00%,689,3,24,18,single,fixed
473843,599166,MORTGAGE," $53,000 ",Fully Paid," $10,000 ", 36 months,17.39%,674,1,26,5,single,partime
473847,599171,RENT," $62,000 ",Charged Off," $20,000 ", 36 months,14.61%,684,0,27,1,married,fixed
473872,599220,OWN," $600,000 ",Charged Off," $24,000 ", 36 months,18.43%,664,1,22,6,married,partime
473875,599225,MORTGAGE," $156,000 ",Fully Paid," $15,000 ", 36 months,13.57%,689,1,34,1,married,fixed
473891,599266,OWN," $123,000 ",Fully Paid," $4,000 ", 36 months,8.59%,744,2,29,1,single,fixed
473896,599276,OWN," $20,000 ",Fully Paid," $5,000 ", 36 months,11.83%,724,0,22,0,married,freelance
473923,599313,RENT," $73,200 ",Charged Off," $4,800 ", 36 months,16.70%,694,3,27,2,single,fixed
473938,599336,OWN," $68,000 ",Fully Paid," $24,250 ", 36 months,12.18%,739,0,22,8,married,fixed
473942,599341,RENT," $67,500 ",Fully Paid," $5,000 ", 36 months,7.74%,754,0,30,15,divorced,fixed
473948,599350,RENT," $53,000 ",Fully Paid," $8,000 ", 36 months,14.26%,674,3,22,7,married,fixed
473972,599391,RENT," $91,000 ",Fully Paid," $16,800 ", 36 months,11.48%,749,0,25,12,married,freelance
473985,599409,RENT," $12,000 ",Fully Paid," $1,500 ", 36 months,11.83%,734,0,27,0,married,freelance
474006,599445,MORTGAGE," $191,000 ",Fully Paid," $10,000 ", 36 months,12.53%,714,0,35,6,married,freelance
474007,599446,MORTGAGE," $95,000 ",Fully Paid," $15,000 ", 36 months,11.14%,749,0,24,0,married,freelance
474032,599487,RENT," $45,000 ",Charged Off," $10,000 ", 36 months,15.65%,754,0,23,20,married,freelance
474047,599514,MORTGAGE," $69,867 ",Fully Paid," $13,000 ", 36 months,11.14%,744,1,26,1,married,fixed
474048,599518,MORTGAGE," $75,000 ",Fully Paid," $21,000 ", 36 months,11.48%,749,1,29,14,married,fixed
474069,599578,RENT," $21,600 ",Fully Paid," $3,000 ", 36 months,12.18%,729,0,24,16,single,fixed
474075,599590,OWN," $46,000 ",Fully Paid," $8,000 ", 36 months,11.48%,739,0,31,1,single,partime
474090,599620,RENT," $62,500 ",Fully Paid," $11,100 ", 36 months,12.87%,694,0,28,2,married,fixed
474117,599665,RENT," $38,000 ",Fully Paid," $15,000 ", 36 months,12.87%,704,2,26,6,married,fixed
474118,599666,RENT," $35,000 ",Fully Paid," $21,000 ", 36 months,12.53%,729,0,25,10,married,fixed
474121,599672,RENT," $24,000 ",Fully Paid," $8,975 ", 36 months,11.83%,734,1,23,3,single,fixed
474135,599693,OWN," $61,547 ",Fully Paid," $24,250 ", 36 months,14.96%,704,3,33,3,married,fixed
474138,599699,MORTGAGE," $110,000 ",Fully Paid," $23,000 ", 36 months,11.48%,774,0,29,22,married,partime
474139,599701,MORTGAGE," $114,440 ",Fully Paid," $3,000 ", 36 months,8.59%,754,0,26,13,married,fixed
474147,599714,OWN," $58,000 ",Fully Paid," $4,000 ", 36 months,11.14%,719,0,25,2,single,fixed
474176,599762,MORTGAGE," $79,560 ",Fully Paid," $8,000 ", 36 months,12.53%,694,0,32,6,single,others
474191,599783,RENT," $33,600 ",Fully Paid," $5,000 ", 36 months,13.92%,689,1,24,7,married,fixed
474199,599798,MORTGAGE," $36,000 ",Fully Paid," $11,500 ", 36 months,13.57%,684,0,29,11,married,fixed
474202,599799,RENT," $20,400 ",Fully Paid," $2,000 ", 36 months,12.53%,719,1,23,11,married,fixed
474218,599824,MORTGAGE," $80,000 ",Fully Paid," $20,000 ", 36 months,14.96%,679,2,27,3,married,fixed
474232,599842,MORTGAGE," $62,500 ",Charged Off," $15,000 ", 36 months,11.14%,769,2,23,3,married,partime
474235,599846,RENT," $42,000 ",Fully Paid," $2,800 ", 36 months,16.00%,699,0,23,4,married,fixed
474247,599861,MORTGAGE," $54,000 ",Fully Paid," $8,525 ", 36 months,8.59%,784,0,27,2,married,fixed
474251,599865,MORTGAGE," $67,000 ",Fully Paid," $25,000 ", 36 months,15.65%,689,1,24,5,married,freelance
474256,599871,RENT," $32,200 ",Fully Paid," $6,500 ", 36 months,11.83%,724,0,28,5,married,freelance
474259,599876,MORTGAGE," $65,856 ",Fully Paid," $16,800 ", 36 months,13.92%,689,1,29,3,single,fixed
474294,599919,RENT," $25,000 ",Fully Paid," $9,000 ", 36 months,11.48%,724,0,29,9,single,partime
